0 640.2257080078125 0.0 391.2406305785547, 1 546.4312902464874 -12.86806757100302 385.7636325105292, 2 578.8664719068499 -92.42711034438567 88.32880192714339, 3 569.8885435685894 -15.709147903213534 -244.09794632608066, 6 734.0194847521033 12.86788065993462 396.71754772422, 7 741.686835175518 -18.469854304677867 114.24996001922386, 8 787.4946419368617 19.94523556629136 -261.1451274729624, 12 652.5800711402289 -110.88164053909874 589.753870892025, 13 651.6181663310037 -283.46867347479144 719.5180293269117, 14 621.2584934977122 -374.26177835906424 683.4996891395139, 15 646.644632558698 -399.48094823947304 784.9231739818923, 17 768.4921178381758 -277.4569442918075 699.8456454817339, 18 915.1761599095519 -333.01730581559747 491.2511719973513, 19 783.8719410793018 -399.9611903677645 241.54367789559467, 25 544.9165824589322 -246.89627151338567 672.5344910808916, 26 440.34674752611113 -225.1604118600157 443.0613962050454, 27 307.2723363930046 -246.9832383659579 220.35143196580896, 
0 641.9380493164062 0.0 376.8885340209375, 1 546.0048225674774 -2.6471231470576573 369.43074765132394, 2 562.3613022160005 -75.3674669949247 65.08890518136525, 3 566.705062803309 1.04876568768492 -254.555752000682, 6 737.8705634388815 2.6469898717838083 384.34622868830434, 7 722.7512361378834 -25.967559694873344 98.7898743274979, 8 789.2744749130416 16.74464903063344 -269.2483356700616, 12 655.6044627214492 -118.34169175872286 568.6179113481538, 13 646.9961519895987 -296.7249405646342 684.3712405514003, 14 617.5014165283816 -388.2928148728613 639.511443553178, 15 647.8635749284842 -420.0911057281585 736.7849114575068, 17 767.768632471848 -297.94398388412776 677.8120316320445, 18 926.8280350429253 -348.1206653852011 480.6147193996993, 19 781.8997650551385 -403.6883556346194 265.7138765332455, 25 538.2102925383949 -247.6475819524315 631.7077882688465, 26 416.86282613731237 -213.4310075779188 398.4079522317455, 27 268.68927486223674 -235.37073876072856 216.96417209662945, 
0 642.4099731445312 0.0 367.3833307738672, 1 548.4621747378748 0.33962570463764097 359.26587234884914, 2 562.6689659627424 -75.1562753105445 64.86754783143806, 3 567.9540572416986 3.8900028864799197 -242.89551155082756, 6 736.357123058743 -0.3397455081041223 375.5006925721259, 7 720.2928341133486 -33.86669683338228 89.18637605617135, 8 782.635352176354 12.402489941513124 -261.5270420014514, 12 657.2079438980322 -117.06013619761593 558.003137518221, 13 645.8303898510646 -289.6675852299108 677.2481539487168, 14 618.9743865105141 -381.0161569864486 635.2681829313512, 15 651.6096652383609 -409.6674679183511 732.2649403031231, 17 766.7364857239318 -294.46608356178393 674.0055340702087, 18 931.6143085931564 -352.94560458757866 481.5985226135235, 19 765.9364914788865 -405.8309691384191 281.7769861542158, 25 538.1119949626528 -239.6618987790527 623.0324591210525, 26 418.5053735083117 -207.8705654356159 387.60706394270665, 27 273.00234249562686 -232.31559439671173 229.16262794112038, 
0 642.4099731445312 0.0 359.18279976800784, 1 548.9276359286398 3.9709390909009135 351.2945473039813, 2 554.8283587783244 -75.31765916176484 57.25575583839253, 3 561.986266989763 -1.3247703724291853 -242.55913964829085, 6 735.891697523652 -3.9710649148291464 367.07095284936827, 7 709.0147143280965 -40.66010501506324 85.75017094011656, 8 771.7244496164797 3.244400340199718 -261.60824257012325, 12 652.6106340305533 -120.16809249148623 545.8352984644918, 13 639.9849828739259 -293.5254759485399 664.2687130430642, 14 613.1563210454163 -383.6350707740252 622.0174668386287, 15 649.0535039809015 -412.07545895732153 719.1243524239738, 17 760.1843483583982 -301.1635578320792 658.0350465465575, 18 924.9244180364747 -365.65754804689004 463.3771510238696, 19 753.0843541697618 -418.8754483038209 286.6995328521574, 25 533.353966135807 -241.4335385805681 614.486430885149, 26 415.40940235989 -212.4221224402781 377.24395990522385, 27 269.7649470400553 -243.8358973827058 229.975516909906, 
0 642.4099731445312 0.0 359.18279976800784, 1 549.9765190543139 6.870634836977628 350.855323284521, 2 549.5551848665231 -74.04731050148008 57.65951514795859, 3 557.9876615201741 -2.821647158497001 -240.59051130317437, 6 734.8428203875978 -6.870732575043583 367.5101678063146, 7 705.3482574541777 -40.5937884083379 88.79042234693065, 8 768.2374480811648 10.697182427603138 -252.91287229907482, 12 652.2497483447712 -120.55236645460343 544.6280552788876, 13 634.0804753390067 -292.4588493440598 662.2201842916173, 14 606.291449636099 -381.3411167899915 622.9939127534661, 15 641.874205966429 -409.5375074358177 720.0229742692014, 17 754.3838023968544 -302.89627895280233 660.1940885288544, 18 924.9267399980461 -367.1250221832657 469.83555276820243, 19 748.3370844886799 -414.5124590624556 292.72849944594725, 25 528.9650875166485 -237.4287343711714 608.0757289397678, 26 410.3305209830883 -208.78388317044468 368.946731760488, 27 265.1899447305302 -241.84077836236628 233.45124392882508, 
0 645.6323852539062 0.0 359.18279976800784, 1 550.876984062065 8.07566562397182 351.48170775188544, 2 541.1130141517726 -72.12583830110934 62.304863228610884, 3 554.0725075919736 -2.172419662924 -237.17694750003045, 6 740.387146540576 -8.075747223862887 366.8837907511685, 7 701.1842947380749 -44.79962036843982 91.98615969278029, 8 760.7073216246088 1.1955485491187972 -254.1721829406397, 12 651.9757609108741 -120.12325970559601 545.0502305359738, 13 628.8172359767797 -292.82425376399664 661.0184537177068, 14 599.8210346011326 -383.7117766759487 620.0223561889976, 15 633.631823477692 -412.4383257070905 717.2181484754086, 17 750.8975253355269 -304.9745163812489 659.550225042576, 18 917.6055890043828 -369.8845246985456 468.14890359849585, 19 740.147252829613 -418.1293589086603 280.22953926892944, 25 523.0142993359299 -236.7504222501081 606.1105826466222, 26 411.25309664511747 -204.67763624779363 363.0891311605093, 27 264.41285853397846 -236.45712555319898 202.17781760946718, 
0 646.7067260742188 0.0 359.18279976800784, 1 554.4960603246534 6.170007480436848 349.8793263992055, 2 549.3299371449572 -65.81698300395071 51.91796116253386, 3 549.6677360860758 7.058672198706546 -244.7496275343849, 6 738.9167268530545 -6.170117903429688 368.4861593800398, 7 699.9237646406043 -25.503113092928942 84.88045942325692, 8 751.3536525731305 25.17227559424694 -259.4794665779158, 12 646.1989472500828 -126.43387784766021 541.1132362818373, 13 618.769330151427 -304.3463030498509 649.6642046497867, 14 592.2130956417589 -394.24068236666415 604.3893001289084, 15 624.6320555311102 -426.9678253760635 702.4867059798227, 17 739.6847297039901 -314.14047039510206 651.6028808707891, 18 914.6673770578212 -374.45648438258985 463.38600332236217, 19 753.3624802108266 -422.3562000335861 258.31739807201893, 25 515.9216560092949 -248.8516212014453 593.081346404152, 26 406.8535242946047 -216.51257485497948 347.65642777431515, 27 269.07725644946964 -242.35270461607746 163.713775954913, 
0 651.9122924804688 0.0 361.2061762328516, 1 555.9296943358287 5.5074505381968955 351.3481539324383, 2 532.3945866366715 -68.0655042397474 60.865617369624545, 3 530.4079564102002 -2.4062259647412247 -236.98638742085075, 6 747.8941909157891 -5.507555609927206 371.064080424085, 7 692.2531244837672 -24.953051265397406 96.06401528423197, 8 730.832039095247 21.619404704511936 -252.8400363573137, 12 638.8180415683935 -123.16306917668129 546.2586881082892, 13 597.571288226006 -299.30688370562524 649.9285017074268, 14 570.9436628119715 -392.38431317727793 596.5214705166089, 15 600.0302631049095 -428.83646278146284 694.8336003672861, 17 720.6364944214313 -308.9895945148976 661.1049731370596, 18 893.1141648993749 -356.084841659167 480.45198847385905, 19 755.9255278557496 -402.29157469658446 240.92533413654803, 25 494.9174584202499 -244.7874029156073 586.7162459285422, 26 399.690115631257 -214.04404207847392 333.7341060392707, 27 274.04398214944996 -245.08189795601032 127.6807252994904, 
0 656.5372314453125 0.0 374.1258387084375, 1 559.8587480648258 -5.364513357186338 363.38725061395337, 2 553.5817996692448 -84.50353288780853 73.17145893437527, 3 528.8348734114585 -11.530736386294393 -232.3411943267182, 6 753.2150309412468 5.364298520343532 384.8642945604845, 7 721.4976374754498 -11.563137123393247 114.90770632586873, 8 736.5855911080573 38.01942574129001 -246.97251646101006, 12 641.3764546501474 -122.78005520919987 566.5860831867503, 13 605.061803306875 -303.7370701439905 670.2809315020901, 14 580.7174880522226 -399.0285791870086 613.0435744301593, 15 607.3733235265686 -437.230863843723 712.1665510753459, 17 727.5110768210636 -304.18914166319735 681.4299915276764, 18 903.04713704077 -343.00654816525116 509.18577923505734, 19 790.6242282085342 -398.5147272099179 231.48524096000085, 25 502.91600334513305 -258.7735512232163 606.3524775101739, 26 428.3920017151453 -242.30736988549785 348.5857737333614, 27 310.7624683617111 -275.8921340533722 113.63409408411985, 
0 658.1234741210938 0.0 394.31475777582034, 1 562.4036181240347 -20.7058283548117 383.05883025483274, 2 568.39578950519 -103.26015226209363 98.25125783237752, 3 515.6068103581565 -24.722517329797483 -221.02136589991335, 6 753.8426781059533 20.705487116635116 405.5705462355994, 7 747.6524351963984 4.350314587149896 140.0170683106786, 8 743.1890184242599 49.77591798627148 -235.17102766431583, 12 628.1265979338035 -111.89755937322636 596.9865060656956, 13 592.228251446001 -290.3872760075163 708.9818163943963, 14 573.9260356149524 -386.87240136096307 656.9228605647762, 15 597.4883832248024 -423.23390046615634 757.2420710908349, 17 712.2554672450121 -278.6705842527832 718.2629136451102, 18 886.1801706188986 -309.67313240722325 551.6929600492488, 19 801.4045398939923 -373.8548532478366 235.2787010228384, 25 492.78139402750816 -260.48557318466726 642.7929122669669, 26 443.05659372075957 -262.6207453356563 378.1630368675752, 27 356.2116569412626 -308.24815804822424 108.47243007983968, 
0 660.4590454101562 0.0 404.06414742425784, 1 566.940687732055 -32.633800162099114 385.99465029604073, 2 587.9743549132857 -109.85288233849845 80.45035777356264, 3 500.5538455357558 -30.924028437164736 -245.2516530413999, 6 753.9766778537152 32.63327557347749 422.13346040372676, 7 764.0878072492311 38.34883412801183 131.08365189328163, 8 728.5560900227005 78.07075409533833 -255.71814367440584, 12 599.8435725023553 -109.4199920723635 602.9901448758883, 13 555.2900372219573 -293.84344022726367 704.7474518583584, 14 549.9794105038567 -393.7327511153907 642.7986836236695, 15 573.8841097248489 -438.02312519955933 741.7158474909894, 17 674.7320161288142 -272.54895940672577 717.7901372083314, 18 852.9682372100096 -287.8128563050993 545.7121789633371, 19 813.6889876202923 -361.31007847710515 205.58921497412928, 25 458.51936095879694 -272.7608032504505 635.4087856560985, 26 421.4129063350697 -284.3583902275382 368.21417539992444, 27 368.8288683184675 -344.17612032590165 60.332210364788466, 
0 668.759765625 0.0 419.0122522826563, 1 588.4677283358681 -49.691090696602956 402.00764838180567, 2 647.727304529785 -114.1178491816731 100.38331070729367, 3 572.8239706841957 -40.63217664071706 -228.85157497213868, 6 749.0513709927709 49.69048486398951 436.01666982355016, 7 781.5605477170756 49.66626152802778 151.5711189629643, 8 771.4448949760944 68.42469414940204 -230.92072230270264, 12 598.196942840179 -75.129789371923 625.4645117867141, 13 567.8807219706057 -220.27123169149792 763.1404513299307, 14 568.9963484848149 -311.8721851035423 719.7456080885778, 15 591.1858861951704 -336.3852710999255 825.7240402824863, 17 669.280479051527 -189.1844802423205 754.0029805641046, 18 792.7415876467729 -227.30263949407555 549.5404659749851, 19 824.8031790882928 -320.1863558454828 214.46506051613176, 25 483.438912045744 -227.62169307223598 702.2564414012116, 26 476.017426746276 -279.3002709635589 436.96720646234974, 27 450.3797002970441 -350.1669687216081 118.59977706930192, 
0 680.4481811523438 0.0 419.1723474975, 1 599.9315736382073 -52.24255512402012 400.17897267924036, 2 682.4421871234447 -94.3755897906227 72.0856734582701, 3 653.4053418558144 -12.46507624309885 -266.96873023714545, 6 760.9641772752991 52.24188272528575 438.16551712588125, 7 809.4035416631453 61.27458473343431 126.9059038215068, 8 830.1305913622846 72.82330080301548 -265.42732877079357, 12 596.9568478479066 -83.5401140648137 615.4724898346816, 13 566.0640246486487 -243.10620151104217 722.6169324799374, 14 570.6510096330155 -339.5537120649919 660.9437437289627, 15 590.2846283437785 -368.2310353583289 764.4962848595154, 17 670.6058060974458 -206.26163996867956 715.9161485113458, 18 805.4212485689121 -239.7424430701999 505.8002100053858, 19 890.8337624096214 -339.8100907194808 155.56162992249517, 25 480.32317437822496 -254.2070386260865 663.6411296736239, 26 459.3425905242372 -322.7957947250444 394.2468881757644, 27 490.44111767942456 -409.53279928903436 71.95936745337201, 
0 691.9166870117188 0.0 419.4523157592188, 1 614.7657356606859 -58.06091730634873 398.731159659504, 2 744.7069559399413 -98.7498301908047 78.13877519748928, 3 768.2721738109558 -17.975128637739374 -249.85057954372564, 6 769.0669603971209 58.06027608815571 440.1732626038166, 7 859.7018183025975 49.188198393942166 130.76496597734047, 8 911.7024455534682 48.75449926973434 -255.69897673942546, 12 611.3656231808992 -80.9278610539879 609.061519825428, 13 583.4604759317097 -236.26284196404032 717.2675688097535, 14 593.337446174043 -332.1034648754545 652.8966528803162, 15 607.0539733103617 -358.71318332345356 754.4496285044853, 17 684.4999303869829 -193.22145565701277 708.238114065961, 18 819.712548598278 -231.97118478068649 493.7870130168275, 19 921.2635488915939 -338.43359930372384 143.53088060922062, 25 500.3050864589988 -257.38831517234337 661.9699875423386, 26 473.8866516496164 -341.2566607253807 400.00340775134714, 27 553.1148195599455 -422.12605735412075 119.57903952243691, 
0 703.593505859375 0.0 419.5323023314844, 1 623.2562813029748 -65.17831339821268 395.9238973417263, 2 790.7387991621582 -115.76680955923818 83.82038189937941, 3 785.8967538148225 -14.764124817471497 -224.747975108584, 6 783.9300540536159 65.17763539008855 443.14047701535264, 7 913.5447559015056 29.868089342678054 135.28230906102613, 8 973.2096394493345 32.88123081713903 -239.3794930673937, 12 623.5968052773263 -80.30809143596308 607.7766153322287, 13 600.2305280817261 -227.73531895977567 724.5165423267439, 14 610.6375889140122 -325.86060940826155 658.3750393351839, 15 622.6394747345767 -350.35277102169925 760.9724499579864, 17 702.2997638892119 -178.55172442463288 714.871456522283, 18 837.7436329697417 -206.831495872912 491.2098862450373, 19 962.0239201985958 -314.9982308282113 146.08014156411605, 25 513.7262978033133 -254.34113207040116 671.752545668209, 26 475.0630569481027 -329.5289071757061 402.29535623496247, 27 546.8276670770865 -401.79007822477706 161.9236402875082, 
0 715.4480590820312 0.0 426.6228785033594, 1 634.4742926382986 -63.51851136096326 405.6192643084247, 2 781.3358815713905 -140.85141332602598 113.68830647444406, 3 770.2396292390296 -56.45793423929001 -227.20067875672692, 6 796.4211917253865 63.51781702499324 447.626281905978, 7 934.7787371557125 16.107166291676883 161.69377544317308, 8 1026.1631417136 13.767052965600072 -231.77350340252963, 12 636.738551376975 -75.6109841758084 618.2872577637786, 13 621.9327491859617 -215.16334322936262 743.0757122578256, 14 634.488143231034 -309.2441639622061 680.1534826572282, 15 651.7190291506387 -328.7015191881603 782.6785979314981, 17 722.3027901026946 -168.1245103088031 724.6582602272869, 18 849.103550328668 -203.09405508804838 494.95429358669094, 19 949.9628301765894 -308.76070089919244 153.18145761211417, 25 533.596719553428 -241.47933445486422 694.342892999471, 26 479.2258629350779 -312.98046470879206 433.35342807697555, 27 545.413020686628 -375.79863282493716 198.01406710894685, 
0 723.4025268554688 0.0 433.554183435, 1 648.3302227966375 -60.826731420603764 413.6290657415341, 2 774.9412010663474 -130.80249007712615 116.04735914252319, 3 763.6740257875094 -53.189146545376445 -224.8252859540545, 6 798.4742506126727 60.826005121825105 453.4790881989734, 7 928.2844210790639 33.067702449144704 168.11146952366062, 8 1012.1550697548788 37.023234738263355 -218.24166240071747, 12 640.2157560462749 -67.917242883258 630.0137333368615, 13 618.9038337786023 -198.2530703843505 767.8064365692591, 14 632.8865488005773 -288.52116559894597 705.7243815213903, 15 654.0359275063863 -310.69758459294576 810.9667998164367, 17 715.7093599456641 -157.67444251720127 749.6000653450868, 18 841.7271217048839 -199.97484656650533 526.2553727027883, 19 934.819423520736 -302.56691757727936 171.15481623160167, 25 535.5909411554804 -222.21980056122158 720.1842598407894, 26 484.48388115398495 -294.6288721925922 466.90903600522483, 27 531.7053403284642 -356.4924690927602 199.8469036089772, 
0 736.3502807617188 0.0 448.6278376098047, 1 662.6220058730737 -59.83543106546336 430.3625755691543, 2 789.513239558711 -134.37419212007507 142.67657947771443, 3 776.8161488064994 -55.81158413272644 -203.5047310169159, 6 810.0780094219161 59.83474936421784 466.8929010919909, 7 947.5498583253316 28.40636933443551 187.37695698121763, 8 1031.8516255999148 39.20415057276537 -196.7926557075515, 12 672.2670404369876 -71.66161226691729 653.1046614237497, 13 661.1576318637273 -206.13554586723274 798.5757296696901, 14 671.7874247636985 -295.89158604766385 741.2875980065982, 15 693.824430443698 -320.02772463752325 846.9329166188851, 17 755.2342252294712 -166.63277571022172 782.1936030435071, 18 868.1784898375474 -209.72597706923204 558.7970338048383, 19 948.7684924702021 -307.36771532889725 203.6865876074022, 25 576.6334963519658 -227.03597453757868 747.4004349727828, 26 512.8723815393446 -291.28808990303673 490.98775650132484, 27 536.360688025474 -349.464929722937 192.8756479882942, 
0 748.4706420898438 0.0 464.6090540404688, 1 667.6456827882706 -52.318705670659895 448.37143780256645, 2 788.8333552376732 -115.09742812528775 148.5868185456581, 3 776.8240288161114 -26.92290835074948 -199.79120202729086, 6 829.2949552417309 52.318132171462516 480.8464960991224, 7 953.1808512875472 30.297989113311182 185.07397718638668, 8 1038.460632374951 52.12294712990446 -195.82549286343783, 12 698.3938166676617 -78.1326245593105 670.1828844740419, 13 689.9206183828785 -220.48745724274494 813.7784334224838, 14 690.9552557218275 -313.5615992259476 757.7341713802297, 15 712.0371968605016 -341.1478114841143 863.8977080179928, 17 790.5959768959804 -187.27658918972477 798.4626172868915, 18 907.6304431377529 -232.32597107086383 572.9726986019514, 19 958.6473875555837 -323.91537599130834 219.64770842259964, 25 598.0996032087473 -230.93923654145414 763.6871457167211, 26 519.1245179648638 -274.00504649710456 500.6019534183175, 27 506.53631923296217 -330.09685537530254 193.74563161458843, 
0 759.5413208007812 0.0 476.44276375726565, 1 674.4658479648757 -44.188893006621804 464.3515853315504, 2 776.7869509370825 -109.07161374310196 171.37486242415156, 3 771.9718107841987 -25.59469082815727 -181.97175668504497, 6 844.6162024089613 44.18837942133732 488.5338039138811, 7 943.6055206118596 22.28597808994747 197.58625002217696, 8 1026.6485240756924 48.478779470724206 -183.6135404830237, 12 716.8218061907085 -72.94414164818063 688.7681934413554, 13 704.2577135700592 -210.42857109342614 840.4933207496746, 14 699.7682018161688 -302.98089546072447 787.629800947347, 15 724.1805155134473 -328.27559202336647 894.5447751252665, 17 810.2577873237574 -186.23836033842275 825.3993558191536, 18 939.4873653719037 -243.24093999732793 611.8132427602471, 19 948.4219492819383 -328.88830651139466 279.6405862374369, 25 609.2387309846999 -213.82501946367535 791.209732383756, 26 531.6123497642435 -247.33955264156933 524.2374805795444, 27 476.70985381960304 -294.1097509666919 209.07741827077928, 
0 773.3453979492188 0.0 489.82989449457034, 1 688.3750100931165 -34.861571856978635 477.52512037865495, 2 762.0210219127475 -75.38532662525562 168.5236902463365, 3 760.143794150904 16.859501840044544 -185.62319951269683, 6 858.3151291823406 34.86114237865256 502.1345371855432, 7 941.7415265066818 37.095687654390964 201.31508790457394, 8 1027.1152605495893 71.76924012128725 -188.8780661834802, 12 741.9152499511873 -76.88369712048446 707.906676954363, 13 723.6077651965873 -226.84330590585455 853.7593060286111, 14 711.3556377717385 -321.31435188131024 801.7413764788006, 15 733.342162759539 -351.1407029734596 906.6058041442965, 17 833.3933294754954 -209.24825279373232 846.0684476475902, 18 976.957658517239 -264.36312604717835 642.5809136800317, 19 963.6745758857368 -346.2482329433162 319.5737174202633, 25 628.3986414513112 -217.27345559029493 795.2919754047952, 26 554.7024343108324 -235.6892834713533 531.3556612925817, 27 469.78726408525023 -277.911637033559 209.00332337616624, 
0 780.76513671875 0.0 493.7953638549219, 1 689.1583251780039 -30.506871468918035 481.0869845730224, 2 758.751974180941 -85.45678910100513 175.9781616545339, 3 759.6270144569351 12.664622804486868 -184.02158883949085, 6 872.3712603389245 30.506419632567514 506.5036028432105, 7 947.6060666256423 27.619329937425704 211.99562560643545, 8 1038.943203102014 64.94275861265882 -187.49276280180106, 12 758.2587425074352 -84.40295166445921 715.3784612038855, 13 739.8852393658707 -247.9463876398524 851.7223072312162, 14 727.0409118748548 -346.42422908072876 794.8900826033686, 15 751.9538634247627 -378.1552440843696 897.1218962479317, 17 859.0905763586887 -233.7696647437883 851.1899630422821, 18 1028.7354400444876 -297.8238032845432 667.5550153198081, 19 983.5454286148561 -384.404691417425 343.684169792425, 25 638.5827266442367 -231.6084472206847 788.5207869884433, 26 568.346617010212 -246.21890541561012 525.0285675824256, 27 467.88284900805667 -287.5034927995943 201.50105425693368, 
0 794.636474609375 0.0 500.0701746459375, 1 704.590362776523 -26.39039690755264 489.06010288493826, 2 760.3080495107905 -72.26503140607183 181.63964245150345, 3 758.7563998690628 26.86444903095895 -180.97962163617512, 6 884.6819470311945 26.390007719282355 511.0801273657779, 7 948.8743340821433 31.7753572556474 214.8367667469754, 8 1042.3990852148188 70.71412026074753 -184.54948890246874, 12 785.2699160503549 -83.4292920957239 725.7788949876186, 13 773.806107302156 -243.78038973504977 867.1551119070456, 14 752.1689971795454 -339.0411486251684 817.3459798938051, 15 776.534199147202 -369.1714759559323 919.7102649616262, 17 891.4169194018768 -233.37059033127164 863.9534132550237, 18 1058.6292415618316 -300.33558362515015 679.7353606093174, 19 990.4996478841452 -379.2845691168744 354.53760252168115, 25 672.0356084779334 -223.54884879301926 804.8544190007482, 26 591.322407781695 -230.31017178452967 539.7901464931181, 27 474.5222380793421 -261.8724980002162 219.0279925300107, 
0 796.6368408203125 0.0 500.87098641351565, 1 709.4960518269917 -23.07557410780455 490.73761190709126, 2 750.7172584771346 -61.607760609732324 176.83108663254296, 3 753.4694648320735 37.80376559035993 -186.073018467471, 6 883.7769673961675 23.075163033984296 511.0042453155288, 7 939.0738678501588 40.26843562448784 208.79742960583582, 8 1037.8522446301513 77.17334077504101 -191.16539905219952, 12 783.76711863974 -82.483875370341 727.5654967902075, 13 768.6755476091192 -244.32723539523715 866.5223751236928, 14 745.3891249041874 -337.2452530498626 815.2570189824299, 15 769.1604247967075 -369.77469319713975 917.6263363466793, 17 886.7726898147289 -237.96835403234766 862.3325502493493, 18 1082.6387558942963 -318.41435854393626 680.6309235032112, 19 1012.8236204702987 -400.39257814311895 351.2213250705249, 25 671.4179468262769 -221.5922935035228 804.9107146667394, 26 603.1279321490757 -236.65506198278456 539.2772036950503, 27 508.8904794759298 -277.8058565864113 209.5368088211976, 
0 799.8345947265625 0.0 500.87098641351565, 1 708.1190222445892 -22.09932591391646 492.4211631983445, 2 742.974298597994 -64.90703795002354 175.55828610899061, 3 752.7471948878793 28.473499720871175 -194.40961721792985, 6 891.5494456692176 22.098901042798392 509.32068583891646, 7 927.423470026048 44.0572100977947 205.3916171581763, 8 1026.2201799586455 80.19554826652 -193.5693155970514, 12 781.0107242147068 -80.85102602600188 727.8342750565326, 13 763.07702074205 -246.87993018984662 861.7667484895297, 14 735.7281747883317 -343.5785735892063 805.8406540045943, 15 757.3645186354595 -377.7425598026316 908.8370263178978, 17 884.3544751838092 -239.5508795983246 856.3837234007318, 18 1078.4448353834537 -314.67028578885896 673.3537005916075, 19 1056.027130615813 -407.72420129877605 339.50076240688963, 25 665.5628321784053 -224.51674298313935 801.0053788009224, 26 620.820411935888 -248.31936237859009 535.8566739577025, 27 539.1797098449227 -304.76835553882034 201.2919174419111, 
0 803.1902465820312 0.0 500.87098641351565, 1 711.1361226726302 -28.287353627741 491.41491590880867, 2 739.2657037054782 -69.10472314750548 181.21643502475195, 3 736.4570275424046 28.77906367783116 -189.54234794550143, 6 895.243660217893 28.28688869638084 510.3269236489367, 7 941.4476168959809 46.92206959183957 205.66147301943846, 8 1017.5524433885281 83.28428403831354 -191.7303365007309, 12 772.6288915043657 -77.26115434250674 728.7028092002893, 13 750.4763621026311 -240.92383199380487 864.0361874157335, 14 722.7772015184669 -339.8659922337746 807.7810912823821, 15 740.6089405413467 -374.9303277993745 912.3330672866499, 17 870.4914955776957 -227.21623183607355 859.9502591112745, 18 1055.976240157642 -289.6135206250109 673.3782388302942, 19 1076.694670165841 -382.43860531842415 318.623955521114, 25 654.8312595308482 -225.80566676148436 801.4837660572408, 26 624.1248123023006 -263.2895670887558 533.2820259568624, 27 580.4470697160546 -332.8901345685332 198.0995371130026, 
0 805.658203125 0.0 500.87098641351565, 1 717.1659208459271 -41.361241936082855 488.460010946862, 2 763.9671742945908 -81.57848636592904 177.520790864996, 3 734.5070994489633 23.131870496249064 -184.75253019397758, 6 894.1498548661438 41.36072308738004 513.2818085263432, 7 960.9280847817449 59.935327931230816 212.73176683776546, 8 1021.389418514005 94.58588490770853 -181.60105620618538, 12 773.1887001280066 -73.62169812487403 729.4742422894186, 13 756.5635880708433 -232.43464554449787 872.21453865413, 14 726.7938169021974 -331.07447129604304 823.836848199133, 15 737.2461936122503 -363.28044995275945 929.6601038019379, 17 871.8126690232516 -206.41510389845428 865.3810070776893, 18 1046.7163751471612 -259.21512548850023 670.5319540340969, 19 1115.050180225474 -357.92175679327323 313.6104070481306, 25 664.6951888276064 -231.85479744103634 807.967726501132, 26 649.665469156161 -291.2515737009678 538.4632459353644, 27 651.9799862266618 -371.87447333795524 219.27840178031795, 
0 806.027587890625 0.0 482.2566301967373, 1 716.9768498562948 -54.553366374778285 471.12673646318683, 2 788.5008863318294 -117.17982368466822 179.73071292610877, 3 731.26942355895 -19.311461872922308 -183.46423735954988, 6 895.0778109895907 54.55274541568415 493.38637087623067, 7 961.7635123268827 52.36298756411096 207.1615711427392, 8 993.2793797173031 79.98440134078778 -186.09674717418739, 12 766.241947879726 -62.18081113475118 712.1709708531322, 13 750.0539907666871 -203.01176250072683 868.8032730892033, 14 709.1752857004235 -300.8112450787587 825.4371645403929, 15 710.1704004286729 -323.24018164201016 931.263374174711, 17 862.4701235976484 -166.54435493845753 854.7864493486394, 18 1020.2686275513508 -207.50206041028247 653.9784887390342, 19 1148.749984839079 -312.38527709067534 309.937038402172, 25 660.2335715787793 -218.86583434437085 810.8203714867972, 26 651.2065081419885 -294.0679233021799 539.7288984765211, 27 712.3432927039667 -378.86614410059207 230.9065174949551, 
0 806.027587890625 0.0 454.58354645180884, 1 728.3906770792003 -67.90425764144328 440.5133465221228, 2 814.4291771467067 -127.46521590659081 151.89810943830872, 3 732.1924824982165 -33.32700240022143 -207.67508011488553, 6 883.6640819427198 67.90351205942844 468.65357732564337, 7 967.4342295449633 70.54463647150043 182.43156306956064, 8 973.7559287637351 90.13250463653485 -210.55872541638144, 12 752.6827176333396 -50.71009935822585 683.1981571871229, 13 741.5536115666748 -169.96222290475163 853.0454714976374, 14 709.8523738168407 -261.8082763703328 817.1170069255961, 15 710.2074506350225 -278.0583835748845 923.8679426561562, 17 843.0952297163249 -121.5502659499598 829.4948770253723, 18 991.907013426234 -155.47091398248818 608.0800700023727, 19 1147.8135709252952 -274.354693557169 290.6283957449692, 25 658.7840327756675 -205.21688087242092 798.5224527020785, 26 647.8603788990491 -304.4633607093821 518.6191114231058, 27 777.3101136775712 -380.69982396568594 245.1365622725425, 
